validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,agg_level,use_categoricals,n_securities,pca_k,tau_w
walk_forward,level_change,__POOL__,__ALL__,__ALL__,Hiking,Hiking,train,fd70b606868e,80,21,302738,0.517173265331739,1.0,0.034149192650203886,0.07451097263757198,0.07723199030768367,0.11427847724721801,0.03523174346888458,12.827418111860558,0.0,12.214074925706708,1.3318599805145858e-34,31.919712144981773,0.0,5.916513834588135e-80,14416,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,aggregate,True,88,12,1.6162116492024714
walk_forward,level_change,__POOL_NOR__,NOR,__ALL__,Hiking,Hiking,train,fd70b606868e,80,21,19806,0.5240331212763809,1.0,0.01578189982070033,0.021097610732606582,0.021524641125290317,0.10409546749413716,0.01983914111264773,4.590411518674359,2.2118647921010037e-06,3.8437124715421054,6.078275984963961e-05,13.205242865724198,0.0,6.961295122040559e-12,943,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,aggregate_nor,True,5,12,1.6162116492024714
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,fd70b606868e,80,21,3918,0.5306278713629403,1.0,0.004966382423508331,0.01869744678610775,0.018878722018887188,0.10755608191730844,0.009602092376702176,1.8452234297048926,0.03250252179549873,1.266459755752055,0.10271191740504129,,,6.689758204153104e-05,187,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security,True,88,12,1.6162116492024714
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,train,fd70b606868e,80,21,3920,0.539795918367347,1.0,0.002650069025781576,0.018398317565563673,0.018529191872499996,0.10616012546465306,0.0070631416543621706,1.569207727450731,0.058299772115287696,0.9590406080066124,0.16879872491079478,,,3.3516035447486806e-07,187,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security,True,88,12,1.6162116492024714
walk_forward,level_change,NOR_1Y,NOR,1Y,Hiking,Hiking,train,fd70b606868e,80,21,3861,0.5081585081585082,1.0,0.047586287280581896,0.026992900554268128,0.028413214122222218,0.08740864616255938,0.049987782510083956,2.0892518392777597,0.01834252960285654,1.9736134680905455,0.024248461005423928,11.06015929453005,0.0,0.15918915309716836,184,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security,True,88,12,1.6162116492024714
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,train,fd70b606868e,80,21,3933,0.5405542842613781,1.0,0.0020617226979803283,0.019253418089085334,0.019427863277548942,0.10790640433016511,0.00897912374466825,1.8496389312400825,0.03218280386230221,1.2456735410740631,0.10647924581223892,,,1.9545795421095786e-07,187,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security,True,88,12,1.6162116492024714
walk_forward,level_change,NOR_5Y,NOR,5Y,Hiking,Hiking,train,fd70b606868e,80,21,4174,0.5021562050790609,1.0,0.008081843193186056,0.02217009928620612,0.022425148807091518,0.11075269222598118,0.011373370276354322,1.8893305306799113,0.029423776515094535,1.4333665439578147,0.07591401498350833,,,0.39622653111414013,199,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security,True,88,12,1.6162116492024714
walk_forward,level_change,AUS_10Y,AUS,10Y,Hiking,Hiking,train,fd70b606868e,80,21,4323,0.5422160536664353,1.0,0.0036659834736734176,0.03488474734036078,0.03522056574612538,0.14243647764590558,0.009534724915699067,2.0599927534751474,0.019699616792769548,1.6275953808071653,0.051841800205902934,,,1.5181209298603257e-08,206,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,AUS_15Y,AUS,15Y,Hiking,Hiking,train,fd70b606868e,80,21,4331,0.5391364580928192,1.0,0.0037233209558966696,0.036250290912695486,0.036578774980905095,0.14580808291166134,0.008980182315593832,2.0137718556661395,0.022016745943282845,1.5795121301704302,0.05714583967414468,,,1.3848115276751826e-07,206,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,AUS_1Y,AUS,1Y,Hiking,Hiking,train,fd70b606868e,80,21,4292,0.5230661696178938,1.0,0.027954330074182687,0.034114865226877525,0.035486563209482756,0.10666961199638966,0.038654010378742054,2.1794600704728864,0.014648753916390866,2.0273429090726673,0.021344524407637996,-0.7414710929750641,0.770796073675944,0.0013170728602360862,204,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,AUS_30Y,AUS,30Y,Hiking,Hiking,train,fd70b606868e,80,21,4272,0.5316011235955056,1.0,0.0044596237517263715,0.04204247383829019,0.042430635685603936,0.15335493125744848,0.00914815064732677,1.9455744782804603,0.02585293759920837,1.571317459130328,0.058091500645135775,1.5228132567768544,0.06390271618352195,1.9198914872021942e-05,203,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,AUS_5Y,AUS,5Y,Hiking,Hiking,train,fd70b606868e,80,21,4337,0.5420797786488356,1.0,0.005061550706176088,0.035501284519076144,0.03592398724065022,0.13769867310262118,0.011766587008909757,2.265863049812423,0.011729884788771794,1.88303632678214,0.029881164306129738,,,1.597822864029608e-08,207,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,BRAZ_1M,BRAZ,1M,Hiking,Hiking,train,fd70b606868e,80,21,3699,0.6466612597999459,1.0,0.08945097613029562,0.0635520488528337,0.07024552126791024,0.17868188040170493,0.09528682105650865,7.686982640211184,7.549516567451064e-15,7.49096188911008,4.252163077793654e-14,21.764837156828474,0.0,2.2122747372431456e-72,176,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,BRAZ_1Y,BRAZ,1Y,Hiking,Hiking,train,fd70b606868e,80,21,3745,0.5850467289719626,1.0,0.03203497984720183,0.16640333624362724,0.17198139955941255,0.28593561816848206,0.03243410816562353,5.216601836374312,9.111770205016967e-08,4.916310060430499,4.598720664881713e-07,9.66751428113355,0.0,1.0285505165564628e-25,178,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,BRAZ_3M,BRAZ,3M,Hiking,Hiking,train,fd70b606868e,80,21,3662,0.645002730748225,1.0,0.08612287854169054,0.07014645409471315,0.07699075931731295,0.1924008392346503,0.0888977493310773,7.347059729201275,1.0125233984581428e-13,7.16385562433732,4.719412298635867e-13,19.667724799876545,0.0,4.330498741496906e-70,174,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,BRAZ_6M,BRAZ,6M,Hiking,Hiking,train,fd70b606868e,80,21,3749,0.627367297946119,1.0,0.058691302624505504,0.10403417010181093,0.11066359221925845,0.22816316701663344,0.059906080983821774,6.653165319962203,1.4342749210527472e-11,6.420487596996824,7.642092682912023e-11,16.260951138943437,0.0,1.2800277134617472e-55,179,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
walk_forward,level_change,CAN_10Y,CAN,10Y,Hiking,Hiking,train,fd70b606868e,80,21,2431,0.5285890580008227,1.0,0.002120361492311651,0.021579903795374583,0.02167202558103661,0.11282236648650136,0.0042507233722829385,0.9632013913822994,0.16772323350564156,0.5018249616439558,0.307918057976021,,,0.0025586833352892013,116,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.6162116492024714
