validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,agg_level,use_categoricals,n_securities,pca_k,tau_w
walk_forward,level_change,AUS_30Y,AUS,30Y,Hiking,Hiking,train,fd70b606868e,80,5,3005,0.5204658901830282,1.0,0.0015319066959156302,0.008311939776636289,0.008327074998169717,0.06720878754468633,0.001817591595698942,1.7607129479221555,0.039143500066513015,1.3343904491887042,0.09108853298059491,,,0.013013947322049527,601,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,AUS_5Y,AUS,5Y,Hiking,Hiking,train,fd70b606868e,80,5,3126,0.5143953934740882,1.0,0.002128713051549047,0.0070680126099222,0.0070851086308701215,0.06066947972933211,0.0024129511400056147,2.1296451137304615,0.01660046176010388,1.66196113573394,0.04831043195745359,,,0.055704618880105916,625,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,BRAZ_1M,BRAZ,1M,Hiking,Hiking,train,fd70b606868e,80,5,2246,0.5253784505788067,1.0,0.0007021755322199619,0.004983326814003005,0.005007235022261797,0.044037117732307715,0.004774732592438213,2.3272880800888034,0.009974968882987767,1.9407527983180348,0.02620664907320044,,,0.008544566884814326,449,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,BRAZ_1Y,BRAZ,1Y,Hiking,Hiking,train,fd70b606868e,80,5,2271,0.5517393218846324,1.0,0.0014619056152550547,0.025095279615788415,0.025147074042272132,0.10038709529717875,0.002059660157545551,2.1605931422906473,0.015363390812853317,1.9802128702044353,0.023900091648967222,,,4.4511048999616476e-07,454,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,BRAZ_3M,BRAZ,3M,Hiking,Hiking,train,fd70b606868e,80,5,2215,0.5232505643340858,1.0,0.0020115033435417207,0.006887968690210409,0.006918062681715576,0.05245321621099685,0.004350060542918421,2.3599061988617804,0.00913977822741685,2.0413089055289864,0.0206692343746689,0.0,0.5,0.015095591859922798,443,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,BRAZ_6M,BRAZ,6M,Hiking,Hiking,train,fd70b606868e,80,5,2273,0.5490541135063792,1.0,0.002250310483093765,0.012303650714704859,0.012344208908930931,0.0696599110691194,0.0032856049768186235,2.4015107340243236,0.008163765018203817,2.153452301742739,0.015694035394601645,,,1.5812395015716164e-06,455,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,CAN_10Y,CAN,10Y,Hiking,Hiking,train,fd70b606868e,80,5,1472,0.5190217391304348,1.0,0.0012278730928191317,0.004440047772709412,0.004446312418546196,0.05112582860794572,0.0014089531384824383,1.0031809447242463,0.15788678260923206,0.5721153210957574,0.2836656340326999,,,0.07584005286818575,294,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,CAN_1M,CAN,1M,Hiking,Hiking,train,fd70b606868e,80,5,2268,0.41358024691358025,1.0,0.007920741912573748,0.0013866530962198546,0.0014117837643738973,0.014183612850114413,0.017800649637862764,3.3985814158117824,0.0003386814939835281,2.879190348679271,0.0020121774095414914,,,0.9999999999999999,454,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,CAN_1W,CAN,1W,Hiking,Hiking,train,fd70b606868e,80,5,2061,0.3071324599708879,1.0,0.004834170997625842,0.0016702511380678577,0.0016953121834061135,0.012026741482127474,0.014782554849517293,2.8285117332125447,0.0023382493403488747,2.377408181310205,0.008762795091064396,,,1.0,412,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
walk_forward,level_change,CAN_1Y,CAN,1Y,Hiking,Hiking,train,fd70b606868e,80,5,2245,0.48997772828507796,1.0,0.0029259362790414745,0.00381286857205695,0.0038359895445434305,0.033726749149542594,0.006027381518640795,2.8184085029276362,0.0024131182027441467,2.3406015281040635,0.009669934250601408,,,0.8341866108341047,449,pooled_v5,2026-06-30T00:52:12.285647+00:00,pooled,True,per_security_nonnok,True,88,12,1.0
