notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,horizon,fold,regime,sample,config_hash,feature_count,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,agg_level,use_categoricals,n_securities,pca_k,tau_w
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,__POOL__,__ALL__,__ALL__,21,GFC,GFC,train,fd70b606868e,80,55999,0.7604957231379131,1.0,0.7619724981122786,0.018606213969720606,0.07916079608593889,0.09193154700981578,0.7649567097642469,13.58277159184646,0.0,13.798677679917903,1.5278916622060119e-43,131.96874051958656,0.0,0.0,2667,aggregate,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,__POOL_NOR__,NOR,__ALL__,21,GFC,GFC,train,fd70b606868e,80,4721,0.797712349078585,1.0,0.6812608161791835,0.01227268368340037,0.03851152146579114,0.08334581060843417,0.6813243617419296,4.715376037201675,1.2063237367909707e-06,4.5676412675252855,2.529039526266365e-06,41.14836691929209,0.0,0.0,225,aggregate_nor,True,5,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,NOR_10Y,NOR,10Y,21,GFC,GFC,train,fd70b606868e,80,952,0.7983193277310925,1.0,0.5852665163638858,0.009840070052207557,0.02372632635241597,0.07715719123976145,0.5852678621186724,3.54395127400114,0.00019708904381554593,3.9045605277013693,5.053150986959064e-05,18.86037040770533,0.0,8.00900431126174e-81,45,per_security,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,NOR_15Y,NOR,15Y,21,GFC,GFC,train,fd70b606868e,80,937,0.7897545357524013,1.0,0.5435263574458169,0.009735954118295104,0.02132908564567769,0.07669866134430042,0.5435362640466455,3.6942597306669547,0.0001102641514179048,4.149312344229132,1.819203457865848e-05,17.987398129324145,0.0,7.114839151373046e-75,45,per_security,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,NOR_1Y,NOR,1Y,21,GFC,GFC,train,fd70b606868e,80,945,0.8063492063492064,1.0,0.7914415517351175,0.017866925266172156,0.0857497051878307,0.09349610184765497,0.7916386391412601,1.9539324900026318,0.025354600804921135,1.8481498093698123,0.03244664693608361,17.258076206319277,0.0,7.353557649160836e-85,45,per_security,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,NOR_30Y,NOR,30Y,21,GFC,GFC,train,fd70b606868e,80,935,0.7914438502673797,1.0,0.5472421769298104,0.010869227936560429,0.024010318716577533,0.08229712298818075,0.547310135077218,3.6328889342954835,0.00014013283712188684,4.018875504336406,3.159201950469641e-05,18.20769797056459,0.0,1.2483754841523097e-75,45,per_security,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,NOR_5Y,NOR,5Y,21,GFC,GFC,train,fd70b606868e,80,952,0.8025210084033614,1.0,0.653120820542276,0.013027343984844918,0.037559829306722685,0.08703114905732397,0.653157529592042,2.879190511089966,0.0019934870350166722,2.737761081730257,0.003150693677538295,18.76418324309942,0.0,3.0931504810050226e-83,45,per_security,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,AUS_10Y,AUS,10Y,21,GFC,GFC,train,fd70b606868e,80,960,0.7729166666666667,1.0,0.7185184684262358,0.017040084533853743,0.06053814880604168,0.10288869041577212,0.718523197852506,4.030954584865609,2.7775388867001816e-05,4.15665769245028,1.7590807497750197e-05,17.338475482775223,0.0,1.0143843229186849e-67,46,per_security_nonnok,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,AUS_15Y,AUS,15Y,21,GFC,GFC,train,fd70b606868e,80,960,0.784375,1.0,0.7289155355443493,0.016953319356191408,0.06254189866958332,0.10316670654602864,0.7289286107900574,4.054253360062616,2.5147341601083895e-05,4.187190815804832,1.542120526396717e-05,18.158841633575495,0.0,9.853525847505728e-74,46,per_security_nonnok,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,AUS_1Y,AUS,1Y,21,GFC,GFC,train,fd70b606868e,80,959,0.7455683003128258,1.0,0.720480192502289,0.02874487371716044,0.10324112257601667,0.1266604272412039,0.7215753471103966,2.210420721621996,0.01353798849666521,1.9798079818468284,0.024005475278756332,15.478192057637022,0.0,1.4979318317611068e-54,46,per_security_nonnok,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,AUS_30Y,AUS,30Y,21,GFC,GFC,train,fd70b606868e,80,953,0.8058761804826863,1.0,0.7369349678189049,0.02234776669658046,0.08495547047827913,0.11410067556607213,0.7369472904950342,3.941627806888476,4.046524599998769e-05,3.9647470604037642,3.948737193017187e-05,19.396159381002757,0.0,2.7731319576327156e-85,45,per_security_nonnok,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,AUS_5Y,AUS,5Y,21,GFC,GFC,train,fd70b606868e,80,960,0.7895833333333333,1.0,0.6932987615601529,0.022389425161931858,0.07301896364458331,0.11581153302612802,0.6933751994767903,3.891809775830387,4.974962236470315e-05,3.9853041657835666,3.62518442916794e-05,18.19768691087637,0.0,1.4280100439861877e-76,46,per_security_nonnok,True,77,12,
pooled_v5,2026-06-30T21:27:27.220753+00:00,pooled,True,walk_forward,level_change,BRAZ_1M,BRAZ,1M,21,GFC,GFC,train,fd70b606868e,80,812,0.9113300492610837,1.0,0.8149898160514707,0.012262694168949083,0.07775317748768473,0.08512030803706676,0.842286906269633,4.4042559544456426,5.307377957564086e-06,4.0946385238987935,2.325995742012138e-05,23.026951787291807,0.0,7.942216976227569e-141,39,per_security_nonnok,True,77,12,
